rq,game,mechanism,model,source_dir,source_status,source_note,log_files,target_primary_mean_pct,target_primary_sd_pct,calculated_primary_mean_pct,calculated_primary_sd_pct,target_receiver_mean_pct,target_receiver_sd_pct,calculated_receiver_mean_pct,calculated_receiver_sd_pct,audit_status,n_runs,primary_cooperation_pct_mean,primary_cooperation_pct_sd,receiver_cooperation_pct_mean,receiver_cooperation_pct_sd,n_agents_mean,n_agents_sd,n_rounds_mean,n_rounds_sd,multiplier_mean,multiplier_sd,final_group_payoff_per_round_mean,final_group_payoff_per_round_sd,final_payoff_per_agent_round_mean,final_payoff_per_agent_round_sd,base_payoff_per_agent_round_mean,base_payoff_per_agent_round_sd,mechanism_adjustment_per_agent_round_mean,mechanism_adjustment_per_agent_round_sd,resource_adjusted_surplus_per_agent_round_mean,resource_adjusted_surplus_per_agent_round_sd,normalized_net_welfare_pct_mean,normalized_net_welfare_pct_sd,normalized_base_welfare_pct_mean,normalized_base_welfare_pct_sd
RQ2,PD,punishment,DeepSeek-V4-Pro,RQ2_result/prisoners_dilemma_punishment/091601_deepseek-v4-pro,raw_logs,,RQ2_result/prisoners_dilemma_punishment/091601_deepseek-v4-pro/data/game_log1.json;RQ2_result/prisoners_dilemma_punishment/091601_deepseek-v4-pro/data/game_log2.json;RQ2_result/prisoners_dilemma_punishment/091601_deepseek-v4-pro/data/game_log3.json,31.25,1.91,31.25,1.9094065395649313,,,nan,nan,match,3.0,31.25,1.9094065395649313,nan,nan,24.0,0.0,10.0,0.0,nan,nan,39.666666666666664,1.4742229591663982,1.6527777777777777,0.061425956631933315,1.6527777777777777,0.061425956631933315,0.0,0.0,0.6527777777777778,0.061425956631933315,32.638888888888886,3.0712978315966653,32.638888888888886,3.0712978315966653
RQ2,PD,reputation,GLM-5.1,RQ2_result/prisoners_dilemma_reputation/072806_glm-5.1-three,raw_logs,,RQ2_result/prisoners_dilemma_reputation/072806_glm-5.1-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reputation/072806_glm-5.1-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reputation/072806_glm-5.1-three/data/game_log3.json,6.25,1.91,6.25,1.9094065395649333,,,nan,nan,match,3.0,6.25,1.9094065395649333,nan,nan,24.0,0.0,10.0,0.0,nan,nan,28.166666666666668,1.1503622617824936,1.1736111111111112,0.04793176090760393,1.1736111111111112,0.04793176090760393,0.0,0.0,0.17361111111111116,0.04793176090760393,8.680555555555557,2.3965880453801964,8.680555555555557,2.3965880453801964
RQ2,PD,reputation,GPT-5.4,RQ2_result/prisoners_dilemma_reputation/072801_gpt-5.4_three,raw_logs,,RQ2_result/prisoners_dilemma_reputation/072801_gpt-5.4_three/data/game_log1.json;RQ2_result/prisoners_dilemma_reputation/072801_gpt-5.4_three/data/game_log2.json;RQ2_result/prisoners_dilemma_reputation/072801_gpt-5.4_three/data/game_log3.json,0.14,0.24,0.1388888888888889,0.2405626121623441,,,nan,nan,match,3.0,0.1388888888888889,0.2405626121623441,nan,nan,24.0,0.0,10.0,0.0,nan,nan,24.099999999999998,0.17320508075688815,1.0041666666666667,0.007216878364870297,1.0041666666666667,0.007216878364870297,0.0,0.0,0.004166666666666652,0.007216878364870297,0.2083333333333326,0.3608439182435148,0.2083333333333326,0.3608439182435148
RQ2,PD,reputation,Gemini-3.1-Pro-Preview,RQ2_result/prisoners_dilemma_reputation/072802_gemini-3.1-pro-preview-three,raw_logs,,RQ2_result/prisoners_dilemma_reputation/072802_gemini-3.1-pro-preview-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reputation/072802_gemini-3.1-pro-preview-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reputation/072802_gemini-3.1-pro-preview-three/data/game_log3.json,100.0,0.0,100.0,0.0,,,nan,nan,match,3.0,100.0,0.0,nan,nan,24.0,0.0,10.0,0.0,nan,nan,72.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,0.0
RQ2,PD,reputation,Claude-Opus-4-6,RQ2_result/prisoners_dilemma_reputation/072803_claude-opus-4-6-three,raw_logs,,RQ2_result/prisoners_dilemma_reputation/072803_claude-opus-4-6-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reputation/072803_claude-opus-4-6-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reputation/072803_claude-opus-4-6-three/data/game_log3.json,100.0,0.0,100.0,0.0,,,nan,nan,match,3.0,100.0,0.0,nan,nan,24.0,0.0,10.0,0.0,nan,nan,72.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,0.0
RQ2,PD,reputation,Kimi-K2.6,RQ2_result/prisoners_dilemma_reputation/072804_kimi-k2.6-three,raw_logs,,RQ2_result/prisoners_dilemma_reputation/072804_kimi-k2.6-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reputation/072804_kimi-k2.6-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reputation/072804_kimi-k2.6-three/data/game_log3.json,1.39,0.24,1.388888888888889,0.24056261216234412,,,nan,nan,match,3.0,1.388888888888889,0.24056261216234412,nan,nan,24.0,0.0,10.0,0.0,nan,nan,24.933333333333334,0.2516611478423584,1.0388888888888888,0.010485881160098343,1.0388888888888888,0.010485881160098343,0.0,0.0,0.03888888888888883,0.010485881160098343,1.944444444444441,0.5242940580049172,1.944444444444441,0.5242940580049172
RQ2,PD,reputation,Grok-4.3,RQ2_result/prisoners_dilemma_reputation/072805_grok-4.3-three,raw_logs,,RQ2_result/prisoners_dilemma_reputation/072805_grok-4.3-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reputation/072805_grok-4.3-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reputation/072805_grok-4.3-three/data/game_log3.json,0.0,0.0,0.0,0.0,,,nan,nan,match,3.0,0.0,0.0,nan,nan,24.0,0.0,10.0,0.0,nan,nan,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RQ2,PD,reputation,DeepSeek-V4-Pro,RQ2_result/prisoners_dilemma_reputation/091601_deepseek-v4-pro,raw_logs,,RQ2_result/prisoners_dilemma_reputation/091601_deepseek-v4-pro/data/game_log1.json;RQ2_result/prisoners_dilemma_reputation/091601_deepseek-v4-pro/data/game_log2.json;RQ2_result/prisoners_dilemma_reputation/091601_deepseek-v4-pro/data/game_log3.json,68.33,28.32,68.33333333333333,28.324140665595568,,,nan,nan,match,3.0,68.33333333333333,28.324140665595568,nan,nan,24.0,0.0,10.0,0.0,nan,nan,59.666666666666664,11.271350111381215,2.486111111111111,0.4696395879742173,2.486111111111111,0.4696395879742173,0.0,0.0,1.4861111111111114,0.4696395879742173,74.30555555555556,23.481979398710866,74.30555555555556,23.481979398710866
RQ2,PD,reward,GLM-5.1,RQ2_result/prisoners_dilemma_reward/082606_glm-5.1-three,raw_logs,,RQ2_result/prisoners_dilemma_reward/082606_glm-5.1-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reward/082606_glm-5.1-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reward/082606_glm-5.1-three/data/game_log3.json,8.33,1.82,8.333333333333334,1.8162078931419474,,,nan,nan,match,3.0,8.333333333333334,1.8162078931419474,nan,nan,24.0,0.0,10.0,0.0,nan,nan,29.666666666666668,1.379613472438324,1.236111111111111,0.057483894684930134,1.236111111111111,0.057483894684930134,0.0,0.0,0.23611111111111108,0.057483894684930134,11.805555555555555,2.874194734246507,11.805555555555555,2.874194734246507
RQ2,PD,reward,GPT-5.4,RQ2_result/prisoners_dilemma_reward/082603_gpt-5.4-three,raw_logs,,RQ2_result/prisoners_dilemma_reward/082603_gpt-5.4-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reward/082603_gpt-5.4-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reward/082603_gpt-5.4-three/data/game_log3.json,0.0,0.0,0.0,0.0,,,nan,nan,match,3.0,0.0,0.0,nan,nan,24.0,0.0,10.0,0.0,nan,nan,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RQ2,PD,reward,Gemini-3.1-Pro-Preview,RQ2_result/prisoners_dilemma_reward/082602_gemini-3.1-pro-preview-three,raw_logs,,RQ2_result/prisoners_dilemma_reward/082602_gemini-3.1-pro-preview-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reward/082602_gemini-3.1-pro-preview-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reward/082602_gemini-3.1-pro-preview-three/data/game_log3.json,87.78,1.05,87.77777777777779,1.048588116009824,,,nan,nan,match,3.0,87.77777777777779,1.048588116009824,nan,nan,24.0,0.0,10.0,0.0,nan,nan,68.73333333333333,0.4932882862316212,2.863888888888889,0.020553678592984216,2.863888888888889,0.020553678592984216,0.0,0.0,1.863888888888889,0.020553678592984216,93.19444444444444,1.027683929649211,93.19444444444444,1.027683929649211
RQ2,PD,reward,Claude-Opus-4-6,RQ2_result/prisoners_dilemma_reward/082604_claude-opus-4-6-three,raw_logs,,RQ2_result/prisoners_dilemma_reward/082604_claude-opus-4-6-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reward/082604_claude-opus-4-6-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reward/082604_claude-opus-4-6-three/data/game_log3.json,100.0,0.0,100.0,0.0,,,nan,nan,match,3.0,100.0,0.0,nan,nan,24.0,0.0,10.0,0.0,nan,nan,72.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,0.0
RQ2,PD,reward,Kimi-K2.6,RQ2_result/prisoners_dilemma_reward/082605_kimi-k2.6-three,raw_logs,,RQ2_result/prisoners_dilemma_reward/082605_kimi-k2.6-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reward/082605_kimi-k2.6-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reward/082605_kimi-k2.6-three/data/game_log3.json,70.14,2.68,70.13888888888889,2.6787918780535995,,,nan,nan,match,3.0,70.13888888888889,2.6787918780535995,nan,nan,24.0,0.0,10.0,0.0,nan,nan,63.36666666666667,1.3316656236958797,2.640277777777778,0.05548606765399499,2.640277777777778,0.05548606765399499,0.0,0.0,1.6402777777777777,0.05548606765399499,82.0138888888889,2.7743033826997507,82.0138888888889,2.7743033826997507
RQ2,PD,reward,Grok-4.3,RQ2_result/prisoners_dilemma_reward/082801_grok-4.3-three,raw_logs,,RQ2_result/prisoners_dilemma_reward/082801_grok-4.3-three/data/game_log1.json;RQ2_result/prisoners_dilemma_reward/082801_grok-4.3-three/data/game_log2.json;RQ2_result/prisoners_dilemma_reward/082801_grok-4.3-three/data/game_log3.json,3.75,0.0,3.75,0.0,,,nan,nan,match,3.0,3.75,0.0,nan,nan,24.0,0.0,10.0,0.0,nan,nan,26.633333333333336,0.11547005383792475,1.1097222222222223,0.004811252243246864,1.1097222222222223,0.004811252243246864,0.0,0.0,0.10972222222222228,0.004811252243246864,5.486111111111114,0.2405626121623427,5.486111111111114,0.2405626121623427
RQ2,PD,reward,DeepSeek-V4-Pro,RQ2_result/prisoners_dilemma_reward/091501_deepseek-v4-pro,raw_logs,,RQ2_result/prisoners_dilemma_reward/091501_deepseek-v4-pro/data/game_log1.json;RQ2_result/prisoners_dilemma_reward/091501_deepseek-v4-pro/data/game_log2.json;RQ2_result/prisoners_dilemma_reward/091501_deepseek-v4-pro/data/game_log3.json,67.08,6.71,67.08333333333333,6.705615391429617,,,nan,nan,match,3.0,67.08333333333333,6.705615391429617,nan,nan,24.0,0.0,10.0,0.0,nan,nan,61.63333333333333,3.16280466253187,2.568055555555556,0.13178352760549464,2.568055555555556,0.13178352760549464,0.0,0.0,1.5680555555555558,0.13178352760549464,78.40277777777779,6.589176380274732,78.40277777777779,6.589176380274732
RQ2,PGG,punishment,GLM-5.1,RQ2_result/public_goods_punishment/result_072003_glm-5.1-three,raw_logs,,RQ2_result/public_goods_punishment/result_072003_glm-5.1-three/game_logs1.json;RQ2_result/public_goods_punishment/result_072003_glm-5.1-three/game_logs2.json,98.2,1.16,98.20486111111111,1.1637799107028661,,,nan,nan,match,2.0,98.20486111111111,1.1637799107028661,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,4344.696666666667,161.5550433202945,181.0290277777778,6.7314601383455965,188.91236111111112,2.0017014464089264,-7.883333333333326,4.72975869193667,161.0290277777778,6.7314601383455965,93.62152777777777,3.9136396153172055,98.20486111111111,1.1637799107028661
RQ2,PGG,punishment,GPT-5.4,RQ2_result/public_goods_punishment/result_070301_gpt-5.4-three,raw_logs,,RQ2_result/public_goods_punishment/result_070301_gpt-5.4-three/game_logs1.json;RQ2_result/public_goods_punishment/result_070301_gpt-5.4-three/game_logs2.json;RQ2_result/public_goods_punishment/result_070301_gpt-5.4-three/game_logs3.json,0.0,0.0,0.0,0.0,,,nan,nan,match,3.0,0.0,0.0,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,480.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RQ2,PGG,punishment,Gemini-3.1-Pro-Preview,RQ2_result/public_goods_punishment/result_gemini-3.1-pro-preview-three,raw_logs,,RQ2_result/public_goods_punishment/result_gemini-3.1-pro-preview-three/game_logs1.json;RQ2_result/public_goods_punishment/result_gemini-3.1-pro-preview-three/game_logs2.json;RQ2_result/public_goods_punishment/result_gemini-3.1-pro-preview-three/game_logs3.json,99.95,0.08,99.9537037037037,0.0801875373874462,,,nan,nan,match,3.0,99.9537037037037,0.0801875373874462,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,4598.933333333333,15.703927321957716,191.62222222222223,0.6543303050815715,191.92037037037036,0.1379225643064219,-0.2981481481481422,0.516407740775155,171.62222222222223,0.6543303050815715,99.78036175710594,0.38042459597766415,99.9537037037037,0.0801875373874462
RQ2,PGG,punishment,Claude-Opus-4-6,RQ2_result/public_goods_punishment/result_071905_claude-opus-4-6-three,raw_logs,,RQ2_result/public_goods_punishment/result_071905_claude-opus-4-6-three/game_logs1.json;RQ2_result/public_goods_punishment/result_071905_claude-opus-4-6-three/game_logs2.json;RQ2_result/public_goods_punishment/result_071905_claude-opus-4-6-three/game_logs3.json,75.0,0.0,75.0,0.0,,,nan,nan,match,3.0,75.0,0.0,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,3576.0,0.0,149.0,0.0,149.0,0.0,0.0,0.0,129.0,0.0,75.0,0.0,75.0,0.0
RQ2,PGG,punishment,Kimi-K2.6,RQ2_result/public_goods_punishment/result_072001_kimi-k2.6-three,raw_logs,,RQ2_result/public_goods_punishment/result_072001_kimi-k2.6-three/game_logs1.json;RQ2_result/public_goods_punishment/result_072001_kimi-k2.6-three/game_logs2.json;RQ2_result/public_goods_punishment/result_072001_kimi-k2.6-three/game_logs3.json,0.14,0.24,0.1388888888888889,0.2405626121623441,,,nan,nan,match,3.0,0.1388888888888889,0.2405626121623441,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,485.73333333333335,9.930424630061557,20.23888888888889,0.4137676929192308,20.23888888888889,0.4137676929192308,0.0,0.0,0.23888888888888835,0.4137676929192308,0.1388888888888889,0.2405626121623441,0.1388888888888889,0.2405626121623441
RQ2,PGG,punishment,Grok-4.3,RQ2_result/public_goods_punishment/result_081601_grok-4.3-three,raw_logs,,RQ2_result/public_goods_punishment/result_081601_grok-4.3-three/game_logs1.json;RQ2_result/public_goods_punishment/result_081601_grok-4.3-three/game_logs2.json,24.65,2.36,24.65277777777778,2.3570226039551603,,,nan,nan,match,2.0,24.65277777777778,2.3570226039551603,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,-3958.9333333333334,657.2321828868567,-164.95555555555558,27.384674286952357,62.40277777777777,4.054078878802878,-227.35833333333332,31.43875316575522,-184.95555555555558,27.384674286952357,-107.53229974160207,15.921322259856014,24.65277777777778,2.3570226039551603
RQ2,PGG,punishment,DeepSeek-V4-Pro,RQ2_result/public_goods_punishment/result_091601_deepseek-v4-pro,raw_logs,,RQ2_result/public_goods_punishment/result_091601_deepseek-v4-pro/game_logs1.json;RQ2_result/public_goods_punishment/result_091601_deepseek-v4-pro/game_logs2.json;RQ2_result/public_goods_punishment/result_091601_deepseek-v4-pro/game_logs3.json,1.16,0.4,1.1574074074074074,0.4009376869372401,,,nan,nan,match,3.0,1.1574074074074074,0.4009376869372401,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,415.28888888888895,78.06713160502977,17.303703703703704,3.252797150209574,21.990740740740744,0.6896128215320521,-4.687037037037038,3.6652536559070397,-2.6962962962962966,3.252797150209574,-1.5676141257536607,1.8911611338427754,1.1574074074074074,0.40093768693724025
RQ2,PGG,reputation,GLM-5.1,RQ2_result/public_goods_reputation/result_080601_glm-5.1-three-new,raw_logs,,RQ2_result/public_goods_reputation/result_080601_glm-5.1-three-new/game_logs1.json;RQ2_result/public_goods_reputation/result_080601_glm-5.1-three-new/game_logs2.json;RQ2_result/public_goods_reputation/result_080601_glm-5.1-three-new/game_logs3.json,2.07,3.35,2.0694444444444446,3.346703509831137,,,nan,nan,match,3.0,2.0694444444444446,3.346703509831137,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,566.6711111111111,140.24921332056383,23.611296296296292,5.8437172216901585,23.55944444444444,5.756330036909554,0.051851851851852065,0.08741545003801975,3.6112962962962953,5.8437172216901585,2.0995908699397066,3.3975100126105584,2.069444444444444,3.346703509831136
RQ2,PGG,reputation,GPT-5.4,RQ2_result/public_goods_reputation/result_080602_gpt-5.4-three-new,raw_logs,,RQ2_result/public_goods_reputation/result_080602_gpt-5.4-three-new/game_logs1.json;RQ2_result/public_goods_reputation/result_080602_gpt-5.4-three-new/game_logs2.json;RQ2_result/public_goods_reputation/result_080602_gpt-5.4-three-new/game_logs3.json,97.08,0.69,97.08333333333333,0.6944444444444429,,,nan,nan,match,3.0,97.08333333333333,0.6944444444444429,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,4534.0,28.966724204008862,188.91666666666666,1.2069468418337026,186.98333333333335,1.1944444444444429,1.933333333333331,0.012729376930442026,168.91666666666666,1.2069468418337026,98.20736434108528,0.7017132801358696,97.08333333333333,0.69444444444445
RQ2,PGG,reputation,Gemini-3.1-Pro-Preview,RQ2_result/public_goods_reputation/result_080603_gemini-3.1-pro-preview-three-new,raw_logs,,RQ2_result/public_goods_reputation/result_080603_gemini-3.1-pro-preview-three-new/game_logs1.json;RQ2_result/public_goods_reputation/result_080603_gemini-3.1-pro-preview-three-new/game_logs2.json;RQ2_result/public_goods_reputation/result_080603_gemini-3.1-pro-preview-three-new/game_logs3.json,99.86,0.24,99.8611111111111,0.2405626121623468,,,nan,nan,match,3.0,99.8611111111111,0.2405626121623468,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,4643.333333333333,11.148891325050228,193.4722222222222,0.46453713854375944,191.7611111111111,0.4137676929192329,1.711111111111096,0.052777777777787534,173.4722222222222,0.46453713854375944,100.8559431524548,0.27007973171148963,99.8611111111111,0.2405626121623468
RQ2,PGG,reputation,Claude-Opus-4-6,RQ2_result/public_goods_reputation/result_claude-opus-4-6-three,raw_logs,,RQ2_result/public_goods_reputation/result_claude-opus-4-6-three/game_logs1.json;RQ2_result/public_goods_reputation/result_claude-opus-4-6-three/game_logs2.json;RQ2_result/public_goods_reputation/result_claude-opus-4-6-three/game_logs3.json,50.0,0.0,50.0,0.0,,,nan,nan,match,3.0,50.0,0.0,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,2592.0,0.0,108.0,0.0,106.0,0.0,2.0,0.0,88.0,0.0,51.16279069767442,0.0,50.0,0.0
RQ2,PGG,reputation,Kimi-K2.6,RQ2_result/public_goods_reputation/result_080604_kimi-k2.6-three-new,raw_logs,,RQ2_result/public_goods_reputation/result_080604_kimi-k2.6-three-new/game_logs1.json;RQ2_result/public_goods_reputation/result_080604_kimi-k2.6-three-new/game_logs2.json;RQ2_result/public_goods_reputation/result_080604_kimi-k2.6-three-new/game_logs3.json,0.78,0.41,0.7754629629629629,0.40542314555872677,,,nan,nan,match,3.0,0.7754629629629629,0.40542314555872677,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,512.0333333333333,16.729249169576537,21.334722222222222,0.6970520487323555,21.333796296296295,0.697327810361009,0.0009259259259258734,0.0016037507477488695,1.334722222222221,0.6970520487323555,0.776001291989664,0.4052628190304398,0.7754629629629631,0.40542314555872677
RQ2,PGG,reputation,Grok-4.3,RQ2_result/public_goods_reputation/result_072102_grok-4.3-three,raw_logs,,RQ2_result/public_goods_reputation/result_072102_grok-4.3-three/game_logs1.json;RQ2_result/public_goods_reputation/result_072102_grok-4.3-three/game_logs2.json;RQ2_result/public_goods_reputation/result_072102_grok-4.3-three/game_logs3.json,0.0,0.0,0.0,0.0,,,nan,nan,match,3.0,0.0,0.0,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,480.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RQ2,PGG,reputation,DeepSeek-V4-Pro,RQ2_result/public_goods_reputation/result_091601_deepseek-v4-pro,raw_logs,,RQ2_result/public_goods_reputation/result_091601_deepseek-v4-pro/game_logs1.json;RQ2_result/public_goods_reputation/result_091601_deepseek-v4-pro/game_logs2.json;RQ2_result/public_goods_reputation/result_091601_deepseek-v4-pro/game_logs3.json,62.72,0.99,62.71527777777778,0.9924726338858649,,,nan,nan,match,3.0,62.71527777777778,0.9924726338858649,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,3115.5755555555556,40.920170703094215,129.81564814814814,1.7050071126289246,127.87027777777779,1.7070529302836992,1.9453703703703695,0.017858612520362624,109.81564814814816,1.7050071126289246,63.84630706287684,0.9912832050168207,62.71527777777778,0.9924726338858678
RQ2,PGG,reward,GLM-5.1,RQ2_result/public_goods_reward/result_070504_glm-5.1-three,raw_logs,,RQ2_result/public_goods_reward/result_070504_glm-5.1-three/game_logs1.json;RQ2_result/public_goods_reward/result_070504_glm-5.1-three/game_logs2.json;RQ2_result/public_goods_reward/result_070504_glm-5.1-three/game_logs3.json,10.03,2.11,10.032407407407407,2.1113547617681765,,,nan,nan,match,3.0,10.032407407407407,2.1113547617681765,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,1004.4933333333333,112.79839951583244,41.85388888888889,4.699933313159685,37.25574074074075,3.631530190241265,4.598148148148147,1.0728924694622517,21.85388888888889,4.699933313159685,12.70574935400517,2.7325193681160944,10.032407407407408,2.111354761768178
RQ2,PGG,reward,GPT-5.4,RQ2_result/public_goods_reward/result_081601_gpt-5.4-three,raw_logs,,RQ2_result/public_goods_reward/result_081601_gpt-5.4-three/game_logs1.json;RQ2_result/public_goods_reward/result_081601_gpt-5.4-three/game_logs2.json;RQ2_result/public_goods_reward/result_081601_gpt-5.4-three/game_logs3.json,2.31,1.43,2.314814814814815,1.4254448442908012,,,nan,nan,match,3.0,2.314814814814815,1.4254448442908012,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,575.6666666666666,59.02643475596337,23.986111111111114,2.4594347814984743,23.98148148148148,2.4517651321801766,0.004629629629630156,0.008018753738745714,3.986111111111112,2.4594347814984743,2.3175064599483206,1.4299039427316709,2.314814814814815,1.4254448442908012
RQ2,PGG,reward,Gemini-3.1-Pro-Preview,RQ2_result/public_goods_reward/result_072302_gemini-3.1-pro-preview-three,raw_logs,,RQ2_result/public_goods_reward/result_072302_gemini-3.1-pro-preview-three/game_logs1.json;RQ2_result/public_goods_reward/result_072302_gemini-3.1-pro-preview-three/game_logs2.json;RQ2_result/public_goods_reward/result_072302_gemini-3.1-pro-preview-three/game_logs3.json,3.56,0.76,3.5648148148148144,0.7649403537897363,,,nan,nan,match,3.0,3.5648148148148144,0.7649403537897363,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,629.9333333333333,33.575056879243675,26.24722222222222,1.3989607033018203,26.131481481481483,1.3156974085183477,0.11574074074073969,0.09272675465477571,6.247222222222221,1.3989607033018203,3.6321059431524545,0.8133492461057077,3.564814814814815,0.7649403537897368
RQ2,PGG,reward,Claude-Opus-4-6,RQ2_result/public_goods_reward/result_070703_claude-opus-4-6-three,raw_logs,,RQ2_result/public_goods_reward/result_070703_claude-opus-4-6-three/game_logs1.json;RQ2_result/public_goods_reward/result_070703_claude-opus-4-6-three/game_logs2.json;RQ2_result/public_goods_reward/result_070703_claude-opus-4-6-three/game_logs3.json,13.75,3.76,13.752314814814815,3.7559387987942605,,,nan,nan,match,3.0,13.752314814814815,3.7559387987942605,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,1224.34,222.1729855565503,51.014166666666675,9.25720773152293,43.65398148148148,6.460214733926125,7.360185185185185,2.926507648454196,31.014166666666668,9.25720773152293,18.03149224806202,5.382097518327285,13.752314814814815,3.7559387987942605
RQ2,PGG,reward,Kimi-K2.6,RQ2_result/public_goods_reward/result_072201_kimi-k2.6-three,raw_logs,,RQ2_result/public_goods_reward/result_072201_kimi-k2.6-three/game_logs1.json;RQ2_result/public_goods_reward/result_072201_kimi-k2.6-three/game_logs2.json;RQ2_result/public_goods_reward/result_072201_kimi-k2.6-three/game_logs3.json,0.41,0.36,0.41203703703703703,0.35959439313206276,,,nan,nan,match,3.0,0.41203703703703703,0.35959439313206276,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,500.3644444444444,15.8239555854524,20.848518518518517,0.6593314827271831,20.708703703703705,0.6185023561871482,0.13981481481481398,0.07143445008142967,0.8485185185185173,0.6593314827271831,0.4933247200689063,0.38333225739952564,0.41203703703703715,0.3595943931320629
RQ2,PGG,reward,Grok-4.3,RQ2_result/public_goods_reward/result_072204_grok-4.3-three,raw_logs,,RQ2_result/public_goods_reward/result_072204_grok-4.3-three/game_logs1.json;RQ2_result/public_goods_reward/result_072204_grok-4.3-three/game_logs2.json;RQ2_result/public_goods_reward/result_072204_grok-4.3-three/game_logs3.json,0.0,0.0,0.0,0.0,,,nan,nan,match,3.0,0.0,0.0,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,480.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RQ2,PGG,reward,DeepSeek-V4-Pro,RQ2_result/public_goods_reward/result_091601_deepseek-v4-pro,raw_logs,,RQ2_result/public_goods_reward/result_091601_deepseek-v4-pro/game_logs1.json;RQ2_result/public_goods_reward/result_091601_deepseek-v4-pro/game_logs2.json;RQ2_result/public_goods_reward/result_091601_deepseek-v4-pro/game_logs3.json,61.84,0.4,61.83564814814815,0.40159868924293857,,,nan,nan,match,3.0,61.83564814814815,0.40159868924293857,nan,nan,24.0,0.0,30.0,0.0,9.6,0.0,3433.331111111111,18.452644897241615,143.05546296296296,0.7688602040517325,126.35731481481481,0.6907497454978523,16.698148148148157,1.0280417578907226,123.05546296296296,0.7688602040517325,71.54387381567615,0.44701174654171094,61.83564814814815,0.4015986892429356
RQ2,TG,punishment,GLM-5.1,RQ2_result/trust_game_punishment/080501-glm-5.1-three,raw_logs,,RQ2_result/trust_game_punishment/080501-glm-5.1-three/data/game_log1.json;RQ2_result/trust_game_punishment/080501-glm-5.1-three/data/game_log2.json;RQ2_result/trust_game_punishment/080501-glm-5.1-three/data/game_log3.json,64.19,0.66,64.19444444444444,0.6637668414082483,56.83,1.31,56.8290703807455,1.3103493746650376,match,3.0,64.19444444444444,0.6637668414082483,56.8290703807455,1.3103493746650376,24.0,0.0,30.0,0.0,3.0,0.0,235.6,2.589937794190771,9.816666666666668,0.10791407475794883,11.419444444444443,0.06637668414082463,-1.6027777777777767,0.04173605333699085,4.816666666666666,0.10791407475794877,48.166666666666664,1.0791407475794919,64.19444444444444,0.6637668414082483
